username,platform,content_type,category,country,influencer_tier,followers,following,posts,avg_likes,avg_comments,avg_shares,avg_views,engagement_rate,date_joined
thomasnixon355,YouTube,Story,Beauty,Germany,Micro,30262,3962,1142,388,40.0,20.0,5756,1.27,2024-06-10
johnsonpaul160,Twitter,Video,Sports,Australia,Macro,635412,48911,4587,15057,1802.0,1079.0,0,3.31,2023-01-11
iobrien946,Facebook,Video,Food,Canada,Macro,184234,30158,302,10070,1061.0,793.0,0,5.36,2024-07-20
harrisjill256,Facebook,Image,Food,Canada,Nano,1589,1502,2960,87,5.0,1.0,0,4.45,2024-05-06
anthonyyork290,YouTube,Story,Music,Australia,Nano,1658,458,1483,51,3.0,2.0,328,2.92,2023-11-01
connie23418,Instagram,Story,Food,Brazil,Micro,31721,3352,2028,78,7.0,3.0,0,0.22,2023-09-12
jackie98678,Twitter,Carousel,Food,Brazil,Nano,8746,4311,4577,608,17.0,14.0,0,6.57,2023-08-20
jennifer90703,Instagram,Story,Fitness,Australia,Micro,31673,19716,1212,151,8.0,10.0,0,0.54,2023-12-04
umiller649,TikTok,Video,Fitness,Australia,Micro,74395,33202,469,4890,333.0,133.0,24669,5.24,2024-06-16
amanda51574,Facebook,Story,Fitness,Japan,Micro,81738,42962,3316,1239,57.0,23.0,0,1.23,2024-02-27
hoodamber943,Instagram,Image,Music,USA,Macro,606673,44770,1353,3727,102.0,37.0,0,0.74,2024-05-25
johnsoncourtney425,Facebook,Live,Travel,USA,Macro,337939,10900,4995,9750,337.0,563.0,0,2.43,2024-09-13
perezanthony271,TikTok,Video,Travel,India,Nano,9618,5685,3067,682,44.0,30.0,2294,7.87,2023-04-28
codyward70,YouTube,Live,Gaming,Mexico,Macro,566287,24939,2321,16138,1304.0,258.0,73624,3.85,2023-09-27
juanscott167,YouTube,Live,Sports,Australia,Macro,538469,19783,3561,27675,2252.0,1799.0,183948,4.05,2023-11-18
duanenavarro12,Instagram,Reel,Tech,Germany,Micro,64461,13339,2249,1902,163.0,28.0,0,3.6,2023-06-06
spadilla817,Instagram,Reel,Fashion,,Micro,60436,14156,241,3883,243.0,271.0,0,7.11,2024-02-19
gmay155,Facebook,Reel,Tech,UK,Micro,70621,29627,312,2850,239.0,53.0,0,4.97,2023-11-10
colemanandrew448,Twitter,Image,Beauty,USA,Micro,99170,26563,699,3846,238.0,162.0,0,3.67,2023-09-15
ctaylor620,Facebook,Story,Fitness,Canada,Nano,8962,8659,4095,153,10.0,11.0,0,2.32,2023-02-05
hayesandrea766,Twitter,Reel,Travel,UK,Micro,29501,11550,1692,1453,56.0,95.0,0,5.97,2023-08-23
thomasscott485,TikTok,Carousel,Fitness,Brazil,Nano,1180,418,3569,66,3.0,1.0,356,5.54,2023-06-29
michelle2181,Instagram,Story,Gaming,France,Mega,3728749,2796,4119,54947,5067.0,2172.0,0,1.99,2024-10-12
zgarrett313,Twitter,Carousel,Tech,Australia,Nano,9686,6346,984,504,40.0,24.0,0,4.27,2024-10-29
vegadustin357,Facebook,Live,Fitness,UK,Mega,4052166,36827,1030,108632,9981.0,3310.0,0,2.35,2024-02-15
hcombs258,Twitter,Reel,Food,India,Micro,31311,1742,4672,2301,165.0,64.0,0,7.26,2023-12-01
davidreid957,TikTok,Live,Gaming,Brazil,Macro,435583,48777,4500,12277,1367.0,484.0,83547,3.56,2023-02-23
kendrastone325,TikTok,Live,Gaming,UK,Micro,66159,26916,1388,4739,114.0,256.0,65983,7.74,2023-08-23
xmorales979,YouTube,Reel,Travel,UK,Nano,5796,4139,2096,375,30.0,28.0,1136,8.01,2023-09-19
lopezevan392,TikTok,Story,Tech,Japan,Micro,81222,3170,4684,2622,174.0,194.0,15082,2.8,2023-08-13
julie61323,YouTube,Video,Fitness,France,Nano,7762,7069,3073,920,26.0,20.0,10573,9.47,2024-05-24
elizabeth53127,Twitter,Reel,Gaming,USA,Micro,75572,800,961,4125,,262.0,0,7.42,2023-05-09
whampton62,Facebook,Image,Travel,France,Micro,36741,13444,4536,905,84.0,43.0,0,2.63,2024-09-07
hoganchristina123,TikTok,Carousel,Sports,France,Mega,7893099,45620,1250,60747,3584.0,1783.0,522916,0.83,2024-09-09
christianlauren543,TikTok,Story,Fashion,Germany,Nano,5310,3069,396,160,10.0,3.0,2330,3.97,2024-10-24
tarahoward870,TikTok,Reel,Gaming,UK,Nano,3314,2001,478,211,15.0,15.0,2197,8.05,2024-11-04
bensonbelinda236,Twitter,Reel,Sports,Mexico,Nano,6327,1976,841,410,40.0,29.0,0,6.94,2023-11-09
bellkyle142,TikTok,Story,Gaming,Australia,Micro,83605,13012,4104,846,36.0,12.0,6233,1.03,2024-03-14
nicole10482,Twitter,Reel,Tech,Australia,Nano,5029,651,3991,422,25.0,27.0,0,9.38,2023-02-26
cunninghamjames679,YouTube,Image,Food,Germany,Macro,598664,16460,4147,15903,1825.0,1238.0,48923,3.11,2023-07-01
leah15404,Instagram,Live,Tech,Brazil,Nano,1203,803,4137,108,6.0,2.0,0,7.33,2023-12-04
nnorris143,YouTube,Image,Beauty,Brazil,Mega,9858493,5127,2136,294440,26583.0,3812.0,4326423,2.45,2024-05-18
zachary68670,YouTube,Reel,Fitness,India,Nano,7288,4714,794,508,13.0,31.0,7427,7.01,2023-11-22
stonegabrielle200,TikTok,Live,Sports,India,Nano,7286,2961,3573,565,35.0,29.0,8447,6.67,2024-02-07
fswanson668,TikTok,Story,Fashion,,Nano,5486,3289,3235,87,1.0,,753,2.05,2024-02-21
wmccullough577,Instagram,Video,Sports,France,Micro,74489,9472,1187,3927,390.0,190.0,0,6.46,2024-01-29
oramsey39,YouTube,Story,Fashion,France,Macro,492843,45704,2937,4318,173.0,64.0,42020,1.0,2024-07-06
cdunn368,Instagram,Image,Fitness,USA,Macro,524387,11959,2535,14886,1525.0,366.0,0,2.27,2024-07-26
ashleymurphy671,Facebook,Carousel,Music,India,Macro,174324,38463,1776,2310,136.0,71.0,0,1.63,2024-04-26
jennifer82392,TikTok,Story,Gaming,France,Nano,2577,1941,1412,53,4.0,2.0,396,2.57,2023-07-23
eric44515,Twitter,Image,Beauty,Germany,Micro,97056,15005,459,3100,63.0,167.0,0,2.59,2024-11-01
eric00392,Twitter,Video,Fitness,USA,Macro,808142,16221,3132,19696,2344.0,802.0,0,2.49,2023-01-28
daniel1283,TikTok,Story,Education,Brazil,Nano,9676,7487,4887,253,12.0,16.0,1720,2.26,2023-03-25
susanpowell167,TikTok,Carousel,Tech,Germany,Nano,8901,3640,2602,481,17.0,,5069,5.59,2023-05-26
erin75619,Twitter,Reel,Beauty,Canada,Nano,4863,2435,2207,508,56.0,22.0,0,8.44,2024-07-20
susan34157,TikTok,Carousel,Education,Mexico,Nano,1926,1655,4607,100,9.0,4.0,1256,5.8,2023-06-21
kelly64825,YouTube,Live,Sports,France,Micro,38433,28478,2954,2274,192.0,65.0,8491,5.04,2023-02-17
allenmaurice2,TikTok,Story,Music,Japan,Micro,62369,47230,2263,638,16.0,18.0,8778,1.13,2023-08-17
faith79450,Facebook,Video,Tech,USA,Micro,69017,9612,1012,6059,268.0,317.0,0,8.13,2024-11-22
apowell717,YouTube,Reel,Travel,India,Macro,207758,22565,4217,3346,241.0,40.0,29960,1.84,2023-12-15
mthomas93,Instagram,Live,Gaming,USA,Nano,3089,2180,4594,193,20.0,9.0,0,6.33,2024-03-19
johnsonjennifer749,Facebook,Image,Music,USA,Macro,603810,29862,3390,29719,1019.0,1362.0,0,4.78,2023-05-23
silvajustin801,Instagram,Live,Education,Mexico,Micro,74400,7503,2225,1954,212.0,41.0,0,3.7,2023-08-23
dcarter681,Facebook,Reel,Sports,India,Nano,5650,1608,3640,472,10.0,25.0,0,7.02,2023-06-27
davidadams539,Instagram,Carousel,Fitness,Brazil,Micro,12399,2401,4670,714,23.0,51.0,0,4.84,2024-09-08
adamsangela755,Facebook,Video,Fitness,Japan,Micro,66761,4116,3506,3116,249.0,71.0,0,4.11,2023-10-11
brucewheeler133,Instagram,Video,Fitness,Canada,Macro,554210,48378,1934,13978,486.0,231.0,0,3.32,2024-02-27
jorge68361,Twitter,Video,Education,Australia,Macro,808109,39810,4781,41832,2205.0,3250.0,0,6.17,2024-08-23
tracy43403,Facebook,Carousel,Gaming,Mexico,Micro,84406,48263,427,1412,70.0,46.0,0,2.11,2023-12-30
bcrosby203,Instagram,Video,Music,Australia,Macro,371075,44806,4817,3306,224.0,93.0,0,1.22,2024-01-03
johnvaldez644,Facebook,Video,Food,France,Micro,67581,49198,2685,2643,280.0,192.0,0,4.8,2023-04-27
johnbaker370,Facebook,Image,Sports,France,Nano,6799,745,3205,405,,15.0,0,4.92,2024-03-18
reyesjacqueline56,Instagram,Carousel,Sports,Brazil,Micro,78925,11031,2528,3063,167.0,95.0,0,5.31,2023-05-09
phamjoshua379,YouTube,Live,Gaming,,Micro,53926,28339,2001,2687,112.0,97.0,21718,4.33,2024-04-02
ymartin776,TikTok,Image,Beauty,France,Nano,5873,772,2306,310,23.0,8.0,3678,4.66,2023-02-10
janice55944,Twitter,Image,Music,France,Micro,13725,380,2660,587,43.0,31.0,0,4.31,2023-01-07
flynndanny721,TikTok,Video,Fashion,France,Nano,2309,1396,2339,282,,6.0,3389,11.74,2024-06-01
wellsjames432,YouTube,Image,Music,UK,Micro,56996,29671,329,1306,84.0,13.0,12734,2.34,2024-01-12
matthew74765,Instagram,Carousel,Tech,Canada,Macro,775581,21456,2800,871,76.0,31.0,0,0.1,2023-09-06
lmartinez382,Twitter,Reel,Gaming,USA,Macro,681772,10273,3759,11043,901.0,716.0,0,2.25,2024-09-10
vroberts515,TikTok,Image,Food,UK,Macro,242027,43298,2282,1716,90.0,,9099,0.93,2024-03-22
jefferyshaw416,TikTok,Reel,Education,France,Macro,269403,9624,4776,7328,232.0,,36226,2.93,2024-05-08
acostajessica400,Twitter,Carousel,Beauty,Canada,Nano,2577,1197,1585,106,7.0,1.0,0,5.53,2023-08-08
shannon6349,TikTok,Live,Beauty,,Micro,25311,24379,3835,1635,103.0,86.0,17351,6.29,2024-11-11
cshelton14,Twitter,Story,Fitness,Japan,Micro,24361,12649,2853,647,25.0,39.0,0,3.18,2023-12-14
lukemiller243,Twitter,Carousel,Education,UK,Micro,96446,889,3321,3901,309.0,184.0,0,3.75,2023-04-03
cabreraluis590,YouTube,Video,Beauty,Australia,Micro,57212,24218,1160,3461,374.0,182.0,18706,7.92,2023-08-08
hopkinsdeborah919,Facebook,Reel,Beauty,Germany,Micro,30041,4330,1001,2142,151.0,92.0,0,6.37,2023-02-08
sharon79206,TikTok,Image,Travel,Mexico,Macro,776097,26435,3572,8316,717.0,328.0,85487,1.52,2024-05-09
norristimothy887,Instagram,Video,Food,Japan,Nano,9911,338,1256,1370,92.0,26.0,0,10.69,2023-07-13
jason53671,YouTube,Story,Travel,USA,Nano,1090,1030,4907,33,2.0,1.0,286,2.49,2024-03-09
uadams283,Facebook,Live,Fitness,Australia,Macro,177003,1346,1185,7760,188.0,,0,5.17,2023-09-05
john69178,Facebook,Reel,Fashion,Japan,Micro,96024,14094,4545,3091,293.0,240.0,0,4.21,2023-03-18
lauren45101,TikTok,Live,Music,Australia,Micro,24789,5898,2823,1166,127.0,66.0,14645,4.33,2024-10-15
robertsjared206,YouTube,Image,Gaming,India,Micro,22453,9812,681,487,18.0,15.0,3992,2.49,2023-03-06
wroth285,Facebook,Carousel,Tech,Canada,Mega,4332915,30663,1675,66064,1463.0,2721.0,0,1.82,2024-04-21
thomasjenkins342,Twitter,Carousel,Fashion,UK,Nano,1244,362,673,82,9.0,4.0,0,7.28,2023-08-06
alan16729,Facebook,Live,Fitness,Japan,Mega,1997909,18513,982,34782,740.0,2296.0,0,1.59,2024-08-29
vpowell917,Instagram,Image,Travel,France,Micro,68616,12956,1547,666,66.0,7.0,0,0.93,2024-01-16
amanda86971,Facebook,Video,Gaming,UK,Nano,1130,780,3693,153,17.0,7.0,0,10.61,2024-02-16
hannacraig449,TikTok,Live,Music,France,Micro,74667,8078,4615,5220,335.0,163.0,65449,5.86,2024-11-17
alexanderyvette56,Instagram,Reel,Tech,USA,Micro,63600,23748,4883,1873,212.0,42.0,0,3.61,2023-10-28
blakebeck930,Twitter,Live,Fitness,Canada,Mega,8505308,40248,2214,102784,3525.0,6352.0,0,1.62,2024-11-20
connor38103,TikTok,Video,Food,Australia,Micro,43843,26988,706,1797,86.0,33.0,10573,4.69,2023-04-30
joseph7933,Instagram,Video,Fashion,USA,Macro,880068,42644,1766,30639,3240.0,2356.0,0,2.8,2023-06-29
richardsonsteven966,YouTube,Live,Music,Brazil,Macro,523994,42067,4777,6597,549.0,203.0,75981,1.62,2023-08-13
heather65746,Instagram,Reel,Beauty,Canada,Mega,8786276,8637,908,300028,10541.0,10430.0,0,2.92,2023-03-24
qleon953,YouTube,Image,Fashion,Mexico,Nano,6072,2088,3293,287,16.0,22.0,1270,3.98,2024-08-12
nancykelly892,Twitter,Video,Education,USA,Mega,3177592,17860,652,18728,2055.0,358.0,0,0.62,2024-04-07
nancy66676,TikTok,Video,Tech,Japan,Nano,6869,2601,1963,741,22.0,39.0,2858,10.66,2023-04-06
tracyescobar570,YouTube,Reel,Sports,Canada,Macro,918774,38443,2069,15798,1689.0,671.0,103286,1.52,2024-03-28
jason40941,Twitter,Live,Tech,Japan,Micro,87603,12880,3206,3620,116.0,189.0,0,5.35,2024-10-19
brownerica169,YouTube,Live,Music,Canada,Micro,45916,26896,1352,1295,49.0,,11727,3.97,2024-09-15
frank97307,Twitter,Image,Tech,USA,Nano,9613,4913,1427,318,21.0,20.0,0,3.4,2024-03-12
ufox563,Facebook,Video,Education,Canada,Micro,17441,15346,2763,1177,75.0,29.0,0,7.21,2023-08-27
pattersonkristen103,Facebook,Reel,Travel,Brazil,Nano,7150,1128,2231,527,25.0,20.0,0,9.27,2023-08-16
davisbeth201,YouTube,Video,Fitness,India,Nano,6480,5140,3414,920,33.0,48.0,13336,11.2,2024-01-03
christopher92231,Twitter,Live,Fitness,India,Nano,6766,149,1390,382,9.0,21.0,0,7.1,2023-03-20
vfry359,Twitter,Image,Gaming,,Micro,40811,19403,1534,1425,100.0,105.0,0,3.01,2024-09-11
davidwheeler101,TikTok,Video,Travel,France,Macro,533357,36035,153,12698,459.0,639.0,115931,3.07,2024-09-06
fhenderson671,Facebook,Reel,Gaming,France,Micro,48892,38585,838,2320,228.0,29.0,0,6.16,2024-04-12
fchristensen321,Instagram,Story,Education,Canada,Macro,260606,27052,4069,4507,321.0,150.0,0,1.43,2024-05-07
griffinkirsten295,Instagram,Live,Gaming,Brazil,Nano,8654,8203,1471,431,20.0,12.0,0,7.08,2023-11-01
sdavis751,Instagram,Video,Gaming,USA,Micro,16071,11644,571,923,90.0,73.0,0,4.44,2023-08-31
laurensalazar593,Facebook,Reel,Gaming,Australia,Nano,9758,5135,4178,1003,33.0,61.0,0,9.04,2023-09-06
ikane241,Instagram,Story,Tech,Germany,Macro,803134,48672,287,12227,362.0,904.0,0,1.34,2024-01-13
hillelizabeth897,TikTok,Video,Tech,Mexico,Macro,511806,35007,3717,17551,1221.0,1008.0,74890,2.78,2024-05-21
megan66506,TikTok,Carousel,Travel,USA,Macro,567287,33734,1286,3922,,100.0,33118,0.62,2024-07-26
jeremy66566,Instagram,Carousel,Tech,Canada,Nano,4835,449,3731,398,12.0,25.0,0,7.53,2023-09-26
xhess936,Instagram,Live,Travel,Mexico,Micro,31393,24052,62,1823,191.0,27.0,0,5.54,2024-10-07
stephanie22660,Instagram,Carousel,Sports,Brazil,Mega,6512225,18483,563,48615,3847.0,726.0,0,1.02,2023-10-05
jeffrey13518,TikTok,Image,Travel,Australia,Nano,6203,1659,1889,197,13.0,5.0,2876,2.48,2024-10-03
robert21709,YouTube,Live,Beauty,USA,Mega,5693714,11050,1178,45193,2709.0,2632.0,150451,0.63,2023-03-02
sfranklin121,YouTube,Live,Tech,India,Macro,643699,12546,2321,26399,1917.0,833.0,150384,4.26,2023-05-19
markherrera591,YouTube,Live,Food,Canada,Micro,20458,18510,3656,1293,98.0,16.0,11293,5.12,2024-01-19
eric72121,Facebook,Carousel,Fitness,USA,Mega,4464164,8264,2741,23046,907.0,1273.0,0,0.64,2024-03-23
veronicaharris434,Twitter,Carousel,Beauty,Japan,Micro,70347,11159,2124,2644,299.0,141.0,0,4.57,2024-10-08
blara295,Instagram,Story,Fitness,,Nano,7137,3831,2173,80,7.0,3.0,0,1.42,2023-12-18
hansonkatherine476,Instagram,Live,Tech,Germany,Macro,611618,45150,158,27887,3117.0,690.0,0,4.5,2023-01-17
collinsbrittany953,YouTube,Carousel,Travel,France,Nano,5191,3946,2795,339,15.0,6.0,3784,7.38,2024-10-14
jason12731,Instagram,Image,Music,Japan,Nano,4516,3121,1376,126,11.0,8.0,0,3.28,2024-02-16
madisonnelson175,Twitter,Reel,Beauty,USA,Micro,63435,7664,1235,2753,121.0,42.0,0,5.19,2023-10-13
xkey197,Instagram,Reel,Sports,Japan,Nano,8256,566,2459,435,8.0,32.0,0,5.5,2024-08-04
kim98643,Twitter,Live,Gaming,Japan,Micro,27464,22827,2774,813,18.0,60.0,0,3.17,2023-07-23
msimpson318,Twitter,Video,Fashion,Brazil,Micro,53070,41357,4075,2744,153.0,210.0,0,4.99,2024-04-21
hturner211,Instagram,Carousel,Education,USA,Mega,3319323,33094,2848,50463,1713.0,929.0,0,1.46,2023-09-17
kgarcia976,YouTube,Video,Music,India,Macro,957094,3488,519,36089,2240.0,2531.0,354410,3.21,2024-06-30
vlee111,Twitter,Carousel,Gaming,Australia,Macro,306259,38537,3048,1377,64.0,76.0,0,0.55,2024-05-09
wjohnson605,Twitter,Carousel,Tech,Germany,Micro,65909,9993,143,2525,,132.0,0,3.62,2023-07-09
vmarquez111,TikTok,Reel,Fitness,UK,Micro,31007,15136,2293,1781,155.0,85.0,7843,6.55,2023-01-02
vnguyen162,YouTube,Story,Music,India,Nano,4925,4347,4538,131,,2.0,955,3.03,2023-06-06
gilesgabriela564,TikTok,Image,Travel,Mexico,Nano,6172,804,171,109,5.0,2.0,620,1.56,2023-05-09
scotttroy744,YouTube,Image,Education,India,Macro,745067,30376,1366,11385,266.0,162.0,58671,1.29,2023-08-30
krausecody142,YouTube,Carousel,Food,Canada,Nano,9422,5170,4601,290,28.0,8.0,2550,4.1,2023-12-31
huntjoseph806,YouTube,Carousel,Music,Canada,Nano,9215,2226,611,443,39.0,30.0,6413,6.84,2024-04-27
adam01495,Instagram,Video,Education,Japan,Micro,24376,23711,4999,1601,55.0,76.0,0,7.54,2023-08-07
trujillovincent274,YouTube,Story,Education,Germany,Micro,87998,9754,3531,420,22.0,24.0,4540,0.57,2023-02-06
creynolds533,Twitter,Reel,Travel,Brazil,Nano,2461,1241,1019,222,8.0,2.0,0,7.72,2024-08-14
shawjustin410,TikTok,Image,Education,Australia,Micro,59021,31579,4689,1191,27.0,22.0,14449,2.09,2023-05-04
cruzjames684,Twitter,Story,Music,France,Macro,487562,3264,3633,578,18.0,5.0,0,0.1,2023-01-30
operez198,Facebook,Live,Fashion,Japan,Nano,8365,7987,1324,510,39.0,15.0,0,7.6,2023-06-22
marksimpson241,TikTok,Image,Travel,UK,Nano,4364,1593,757,110,12.0,4.0,1164,3.51,2023-04-15
phillipsangela19,YouTube,Carousel,Tech,Brazil,Micro,39330,12933,1123,2347,144.0,158.0,30322,5.12,2023-02-27
james2241,Twitter,Reel,Tech,Mexico,Nano,8895,3200,3602,703,75.0,13.0,0,7.32,2024-09-29
estradaallen204,Twitter,Carousel,Tech,UK,Micro,54854,18641,1005,2277,161.0,107.0,0,3.22,2024-08-16
elynn248,TikTok,Reel,Sports,Australia,Nano,3049,1574,3530,210,10.0,2.0,2553,6.83,2024-10-12
lstewart343,Twitter,Live,Education,Mexico,Nano,2017,318,3309,124,11.0,9.0,0,5.99,2024-04-30
sharonmendoza659,Twitter,Story,Food,Canada,Micro,65583,27635,1845,144,4.0,2.0,0,0.23,2023-09-22
hunterjohn614,Twitter,Carousel,Tech,UK,Mega,8472242,15235,2586,213172,16155.0,9017.0,0,2.49,2024-11-16
joseph93569,TikTok,Story,Tech,Australia,Nano,7233,3225,790,116,3.0,3.0,1110,1.56,2024-08-14
salazarkevin291,YouTube,Carousel,Food,Brazil,Nano,8885,5278,3886,631,15.0,49.0,8465,5.91,2024-04-29
gardnerchristopher844,Twitter,Story,Sports,Germany,Macro,433859,41463,1184,1751,74.0,89.0,0,0.44,2023-01-03
davisivan484,Instagram,Live,Beauty,Japan,Nano,8413,2613,4399,413,36.0,24.0,0,5.68,2024-09-13
lblair803,Facebook,Carousel,Fitness,France,Macro,432628,20729,903,6027,307.0,413.0,0,1.96,2023-01-29
jaredherrera132,TikTok,Story,Fashion,Japan,Nano,7554,5904,2304,231,19.0,11.0,2711,3.12,2024-09-16
davidclay813,YouTube,Video,Music,UK,Nano,1848,1704,373,132,7.0,9.0,865,8.15,2023-10-29
bandersen431,Instagram,Story,Fitness,Brazil,Mega,5441010,40905,4012,81868,3825.0,6170.0,0,1.51,2023-06-04
elliskatie36,Facebook,Reel,Tech,Germany,Micro,78030,45028,968,3134,277.0,39.0,0,4.92,2024-03-26
iewing56,YouTube,Story,Travel,Mexico,Micro,92244,26863,1890,1039,78.0,79.0,7116,1.07,2023-11-29
rpatel315,Twitter,Image,Education,Mexico,Nano,3849,289,4719,194,16.0,6.0,0,4.48,2024-07-11
ravenedwards70,TikTok,Story,Gaming,UK,Nano,2263,1196,870,29,1.0,1.0,171,1.6,2023-01-11
jbrowning743,Twitter,Carousel,Beauty,UK,Mega,9098396,1082,4955,100706,3442.0,7438.0,0,1.34,2023-08-21
xpearson833,Twitter,Story,Fitness,Japan,Nano,5685,3766,893,98,2.0,3.0,0,2.02,2024-04-14
aguirrechristopher257,TikTok,Image,Fashion,India,Nano,5337,4786,4988,276,29.0,17.0,1869,4.0,2024-10-09
valentinekevin453,Instagram,Video,Music,Japan,Macro,261994,28103,2074,1690,146.0,18.0,0,0.74,2024-06-22
mitchellnichole641,TikTok,Live,Education,Japan,Micro,21217,6328,3577,606,61.0,12.0,5819,2.75,2023-04-25
bflores453,YouTube,Story,Music,UK,Micro,82074,39663,3342,1984,140.0,126.0,12497,2.39,2024-09-21
jonesjill393,Instagram,Story,Gaming,Brazil,Nano,6833,1892,4777,232,16.0,11.0,0,3.64,2023-09-11
elizabeth24791,YouTube,Reel,Food,Germany,Mega,3030482,15961,4498,27761,,615.0,385649,0.85,2024-04-15
gpadilla303,Facebook,Image,Music,Canada,Micro,73444,19638,880,1857,201.0,87.0,0,2.35,2024-10-02
dustin19427,Instagram,Live,Tech,USA,Micro,64760,18203,2054,4016,467.0,166.0,0,5.3,2024-06-28
robertsmonica213,YouTube,Carousel,Music,UK,Micro,33681,30340,1339,1307,135.0,88.0,7471,4.79,2023-05-12
taylorheather69,TikTok,Live,Education,Canada,Nano,2855,150,2315,164,4.0,10.0,1216,4.77,2024-09-22
lisawatson851,TikTok,Video,Fitness,USA,Macro,820689,1159,4119,19770,1554.0,,251326,2.54,2023-07-05
barneskathleen444,TikTok,Image,Gaming,France,Nano,1917,609,1906,62,4.0,2.0,593,3.44,2024-08-09
fowlerkristen757,Facebook,Reel,Travel,India,Micro,62516,29110,1657,5112,287.0,69.0,0,6.78,2023-11-07
zvelazquez885,Twitter,Story,Sports,USA,Nano,4812,4338,1338,277,5.0,8.0,0,5.4,2023-12-06
angelscott663,Instagram,Reel,Music,Brazil,Mega,9401518,28698,879,174991,12154.0,6598.0,0,1.67,2023-09-15
ugilmore147,Instagram,Carousel,Travel,Australia,Micro,14397,1563,3275,364,10.0,6.0,0,2.27,2023-12-10
adriennenguyen327,Instagram,Reel,Fashion,France,Micro,88651,4289,1459,4747,482.0,88.0,0,6.42,2024-07-07
gbradford519,Instagram,Carousel,Beauty,Australia,Micro,52608,15933,3938,2747,149.0,174.0,0,5.55,2023-05-03
benjamin74259,Facebook,Image,Fitness,UK,Mega,6341471,10737,1939,74319,2396.0,2690.0,0,0.99,2024-08-14
belljoseph66,Instagram,Reel,Travel,Australia,Macro,209456,7546,1525,5605,272.0,,0,2.15,2023-06-23
spearsscott505,Instagram,Live,Tech,Canada,Nano,5256,2702,3060,561,34.0,32.0,0,8.35,2024-10-25
manderson819,TikTok,Carousel,Travel,Australia,Macro,288182,21287,1365,10715,973.0,788.0,40383,2.96,2023-05-02
garyprince785,Twitter,Story,Education,Brazil,Macro,514780,2287,4312,484,22.0,30.0,0,0.1,2024-02-09
jonathan45952,TikTok,Image,Gaming,Canada,Nano,8040,5200,381,442,,14.0,4598,4.3,2023-10-11
michael68707,Facebook,Video,Travel,Japan,Micro,94451,22611,3401,7775,424.0,495.0,0,7.8,2023-02-16
hcabrera745,Facebook,Video,Tech,France,Nano,8675,7666,4115,788,83.0,32.0,0,11.02,2023-11-14
jchang55,Twitter,Carousel,Gaming,India,Micro,61754,2163,593,1943,100.0,110.0,0,3.88,2024-05-31
iharmon108,Instagram,Live,Education,Germany,Micro,66716,37555,4403,3200,193.0,127.0,0,4.52,2023-01-06
singletondaniel420,YouTube,Image,Food,Mexico,Micro,84345,39086,3904,3182,340.0,118.0,24729,4.11,2023-01-22
lcooper360,TikTok,Story,Gaming,UK,Macro,914565,43187,3281,950,,57.0,8598,0.1,2023-06-22
lisajohnson316,Instagram,Live,Food,Brazil,Nano,9522,9502,422,774,52.0,48.0,0,7.73,2024-07-21
sheilamueller15,Instagram,Reel,Food,France,Micro,35033,2806,4947,1794,78.0,69.0,0,4.3,2024-01-31
obrown377,Instagram,Reel,Beauty,USA,Nano,9264,1547,2135,1069,125.0,27.0,0,9.92,2024-04-22
keithgilbert435,Facebook,Image,Gaming,USA,Mega,3604393,38261,3609,18942,2267.0,539.0,0,0.55,2024-10-09
kaylagregory990,YouTube,Image,Food,France,Micro,63827,865,1396,2873,196.0,62.0,17988,4.16,2023-07-20
dfuller514,Facebook,Reel,Food,UK,Macro,572346,47186,917,15680,679.0,659.0,0,3.83,2023-11-05
christinethomas774,Twitter,Video,Travel,Germany,Mega,1601576,43071,2920,12304,1200.0,611.0,0,0.69,2024-10-01
danielcastillo293,TikTok,Carousel,Tech,UK,Macro,490116,2786,52,22388,1419.0,1319.0,263086,3.87,2023-04-11
katherinemoore182,YouTube,Image,Travel,Germany,Micro,21110,8393,3797,1164,91.0,68.0,4268,4.5,2024-11-07
katrina00934,Instagram,Live,Beauty,Germany,Macro,143771,9170,4227,5702,386.0,368.0,0,3.76,2023-01-06
michaelrice859,TikTok,Image,Gaming,Mexico,Macro,689105,27089,101,4166,202.0,192.0,16300,0.53,2023-11-29
kayleedean89,Instagram,Carousel,Gaming,France,Macro,711950,15680,3227,14304,1260.0,1013.0,0,1.79,2024-06-18
wgomez48,YouTube,Video,Gaming,USA,Nano,3891,3741,911,359,15.0,9.0,2004,9.77,2023-02-13
christinadavis6,TikTok,Live,Music,Australia,Macro,415731,16000,2927,10012,786.0,,66960,1.86,2024-08-22
